Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.047949672,,-0.992841363,,-1.057200789,,-1.25275147,-1.380210757,-1.259657979,-1.173480153,-1.014828324,-0.956503332,-0.874180317,-1.049798012,-0.974354088,-1.002358794,-0.856835246,-0.803554475,-0.756003857,-0.810994565,-0.801922917,-0.890248179,-0.850723505,-0.95339942,-0.857892215,-0.641927063,
Lebanon,LBN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.282953978,,-0.41389513,,-0.16597046,,-0.278718442,-0.346831739,-0.201959789,-0.232234254,-0.601163983,-0.656928778,-0.606169164,-0.614996731,-0.644749224,-0.634227335,-0.700235009,-0.731645644,-0.720965028,-0.789825678,-0.796596467,-0.794015706,-0.766756296,-0.834570825,-0.888719499,-1.073566079,
Liberia,LBR,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.927978277,,-1.802050948,,-1.880869508,,-1.631252885,-1.533646107,-1.563163638,-1.319937825,-0.883909762,-0.906182289,-1.105971694,-1.025160193,-0.973339379,-0.937408507,-0.888212502,-0.881992996,-0.803596199,-0.858709216,-0.953627825,-0.955902696,-0.984665096,-0.986838162,-1.016960144,-0.925903976,
Libya,LBY,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.183470845,,-1.118726015,,-0.997799516,,-1.143618464,-0.907567978,-0.910640359,-0.980864763,-1.080170631,-0.955795527,-0.823480368,-0.943409562,-1.009421706,-1.078314066,-0.980967283,-1.260800362,-1.389462471,-1.508402467,-1.689595222,-1.672351837,-1.680119991,-1.747566581,-1.856750488,-1.784263253,
St. Lucia,LCA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809140563,,0.876508176,,0.839712262,,0.833945811,0.83328414,0.803764105,0.826629877,0.873946965,0.84882313,0.912249744,0.890109956,0.852938831,0.826713979,0.720896304,0.771275342,0.626313031,0.733013809,0.574535549,0.637073278,0.660784066,0.607307673,0.683387756,0.631702065,
Latin America & Caribbean,LCN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.467703342,,1.47467351,,1.497418046,,1.484874725,1.271467805,1.080844164,0.966194272,1.059530973,1.394881964,1.420503497,1.611284494,1.616719484,1.610260248,1.594992995,1.577415586,1.73981142,1.679707766,1.679316401,1.66780436,1.668915749,1.671435118,1.752746582,1.743786216,
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161260232,,0.064277157,,0.159529582,,0.338851631,0.244941875,0.21113658,0.158469424,0.177752674,0.131876916,-0.000771665,-0.101635471,-0.118414134,-0.117064774,-0.114084356,-0.265588671,-0.149271369,0.05063723,0.125161454,0.047170132,0.020149693,0.060809005,0.00735091,0.038458109,
Lower middle income,LMC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098356642,,0.167446434,,0.098110527,,0.082418576,0.084663391,-0.12588723,-0.189165324,-0.236582726,-0.312398791,-0.24636732,-0.221786112,-0.290129393,-0.270240843,-0.269323468,-0.203317836,-0.209582657,-0.178320691,-0.170060232,-0.280790567,-0.349721283,-0.404333413,-0.465563893,-0.410292715,
Late-demographic dividend,LTE,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449879706,,0.552288771,,0.218402535,,0.397895068,0.485247016,0.560759306,0.577139497,0.706575036,0.685900152,0.684017599,0.722068608,0.77632606,0.76803118,0.844753981,0.829977274,0.937443316,1.003348947,1.022138238,0.987522304,0.950238943,1.016596913,0.985400498,1.109867454,
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.709999084,,1.763727546,,1.815313816,,1.870569706,1.827028513,1.844977856,1.818800569,1.686774373,1.747909904,1.78934145,1.819683671,1.844100356,1.823530078,1.791685104,1.807661772,1.902147532,1.868038893,1.750776649,1.731298923,1.801395774,1.785245538,1.782572985,1.786879659,
Latvia,LVA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133667782,,0.236508295,,0.14890109,,0.310219884,0.58185941,0.538846016,0.565877914,0.61689353,0.715804815,0.777326226,0.789916635,0.75860405,0.74016881,0.779922068,0.762004912,0.870828807,0.790362477,0.95198983,0.926356196,0.949865222,1.007672429,0.949904144,0.981282294,
"Macao SAR, China",MAC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211933628,,0.201268852,,0.18939881,,0.688569546,1.228445053,1.371109247,0.720198452,0.434603959,0.309399664,0.457685977,0.706063688,0.71714294,0.686168373,0.647356212,0.638162911,0.950151205,0.919160068,0.849079609,0.843588769,1.002500415,0.912787259,0.842416823,0.811503649,
St. Martin (French part),MAF,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221231312,,0.129340261,,0.098202221,,-0.049010798,-0.112911001,-0.049032051,-0.269636899,-0.318183392,-0.32965067,-0.385672748,-0.262815058,-0.213534176,-0.275484473,-0.292328745,-0.34456414,-0.130764112,-0.161094025,-0.25655067,-0.260471582,-0.229766533,-0.247476295,-0.191629991,-0.25322035,
Monaco,MCO,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809140563,,0.876508176,,0.839712262,,0.833945811,0.83328414,0.826330423,0.776517034,0.984307051,0.87686491,0.901979089,0.943857253,0.882354259,0.939608097,0.926880658,0.929197848,,,,,,,,,
Moldova,MDA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121130094,,-0.063543558,,-0.468696684,,-0.626159787,-0.539445102,-0.36706993,-0.351528734,-0.517649949,-0.506612957,-0.424041241,-0.434595019,-0.35761109,-0.327680469,-0.323007405,-0.36957255,-0.244262472,-0.358620942,-0.498135626,-0.418779314,-0.418074727,-0.427145123,-0.467885017,-0.331918448,
Madagascar,MDG,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.403521746,,-0.37104407,,-0.193513155,,-0.209681615,-0.246573523,-0.274371654,-0.352792233,-0.448409081,-0.389401674,-0.455655754,-0.732627451,-0.878425717,-0.894967437,-0.927833796,-0.920528054,-0.736539125,-0.683734894,-0.819490135,-0.863731086,-0.820710719,-0.996893346,-0.860703111,-0.866766155,
Maldives,MDV,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01748983,,-0.17673704,,0.253678381,,-0.069341622,0.079446733,-0.298393637,0.09036915,-0.034912698,-0.131116077,-0.171761319,-0.151592925,-0.319186181,-0.542268932,-0.544501007,-0.748006761,-0.520292759,-0.574836671,-0.378165781,-0.612919569,-0.538106263,-0.395875484,-0.28810057,-0.171864733,
Middle East & North Africa,MEA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.726646364,,-0.532132268,,-0.426509559,,-0.349208415,-0.377902716,-0.40991047,-0.382989526,-0.472546279,-0.542932212,-0.68928355,-0.562868834,-0.552031338,-0.549887717,-0.535180092,-0.549149871,-0.406367481,-0.43499878,-0.564790964,-0.569108903,-0.626365125,-0.646010876,-0.647769392,-0.799713492,
Marshall Islands,MHL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.202153459,,-0.161209628,,0.839712262,,0.833945811,0.83328414,0.826330423,0.498723,0.627963364,0.873276591,0.790415227,0.33556205,0.404105574,0.172931656,0.106395051,0.244046077,-0.200024933,-0.196748719,-0.031740621,0.22159344,0.016908167,0.006693363,0.089149415,0.240014657,
Middle income,MIC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.307622254,,-0.331668794,,-0.596572578,,-0.576304018,-0.50677222,-0.192752615,-0.297171354,-0.537630379,-0.421303213,-0.320377529,-0.291893154,-0.302208334,-0.269508898,-0.251570195,-0.230700821,-0.055596132,-0.216180369,-0.325061351,-0.289568126,-0.287450105,-0.282343388,-0.082664944,-0.075887896,
Mali,MLI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296910822,,-0.227835923,,-0.241970614,,-0.26400432,0.030082576,-0.194137424,-0.140042946,-0.287434399,-0.182401553,-0.319483638,-0.363101393,-0.447257936,-0.500218213,-0.66488874,-0.747100413,-0.635085225,-0.731496513,-0.784820855,-0.778240204,-0.799025118,-0.846366882,-0.933597565,-0.902032435,
Malta,MLT,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053969502,,1.26121223,,1.364152908,,1.474942684,1.539959669,1.313317418,1.415869355,1.555626631,1.612925768,1.613659978,1.473655939,1.410112262,1.27858007,1.338508248,1.325734019,1.191220164,1.130605817,0.990640938,1.138231635,1.046584249,0.946133077,0.909834623,0.864450693,
Myanmar,MMR,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.580613971,,-1.534330487,,-1.42889154,,-1.716236353,-1.703699946,-1.736289382,-1.735870838,-1.535485148,-1.549232721,-1.542073727,-1.535036683,-1.551294684,-1.439666033,-1.356775403,-1.243450284,-1.194209933,-1.252220035,-0.88777113,-0.945896864,-1.026466131,-1.060501575,-1.174458504,-1.456172585,
Middle East & North Africa (excluding high income),MNA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79322499,,0.316736132,,0.274070203,-0.175401419,-0.215662122,-0.138817459,-0.212690175,-0.194273695,-0.088904634,-0.016553286,-0.063613631,-0.058861792,-0.058480583,-0.034214381,0.014262914,-0.023508191,-0.115197971,-0.089833975,0.024428867,0.017466683,-0.01262544,-0.059087977,
Mongolia,MNG,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201410368,,0.242999539,,0.000508486,,0.240923017,0.298580945,0.17883037,-0.218004078,-0.316718906,-0.340681046,-0.33484903,-0.263375491,-0.364841193,-0.262269258,-0.367212653,-0.362178117,-0.330959737,-0.371399164,-0.209160477,-0.297292203,-0.259232908,-0.236219063,-0.242895097,-0.225342378,
Northern Mariana Islands,MNP,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.805689931,,-0.832234144,,-0.802073956,,-0.732186139,-0.701580405,-0.680054009,-0.633744419,-0.619978487,-0.609173477,-0.616658092,-0.600408316,-0.48764661,-0.579845726,-0.598753095,-0.81991297,-0.808949351,-0.851320684,-1.063905597,-0.994594216,-1.053599477,-1.055682063,-1.054817677,-1.03502357,
Mauritania,MRT,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.503623307,,-0.457131624,,-0.405623823,,-0.486519575,-0.616726696,-0.757936656,-0.725180209,-0.79064399,-0.702090204,-1.160151958,-0.814965606,-0.897638857,-0.929718733,-0.939481437,-1.008838177,-0.873080671,-0.883559704,-0.734288871,-0.603195906,-0.692997277,-0.590795577,-0.59210217,-0.670558989,
Mauritius,MUS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895846069,,1.017152309,,0.944507837,,1.000080705,0.924558163,0.899706066,0.941242993,0.830360055,0.851229131,0.938418508,0.897427082,0.887274206,0.935304999,1.02395618,0.966420889,0.94889307,0.868463099,0.710586309,0.693787754,0.735955834,0.720553696,0.925534308,0.873426914,
Malawi,MWI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.376664609,,-0.42472738,,-0.527763844,,-0.390916765,-0.180311486,-0.130423248,-0.123802178,-0.222235888,-0.166308999,-0.117958434,-0.11745359,-0.137619033,-0.165708616,-0.240807325,-0.162497178,-0.288721323,-0.316200823,-0.381714493,-0.376728415,-0.389954031,-0.338825971,-0.269207835,-0.238201827,
Malaysia,MYS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521090984,,0.28235504,,0.195348084,,0.393110812,0.466075152,0.458940268,0.433445394,0.449109823,0.366876483,0.247283861,0.373885453,0.39389044,0.402631521,0.379769444,0.341402948,0.524190724,0.42457667,0.408890367,0.410093844,0.553363502,0.515538275,0.594114602,0.557822585,
North America,NAC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251412272,,0.178116381,,0.120125674,,0.279029697,0.288175642,-0.022537267,-0.066113971,0.196435556,0.16077818,0.437859297,0.252103716,0.214178309,0.163114116,0.30407232,0.318986148,0.206357837,0.258722186,0.478618205,0.298591077,0.351872444,0.390159935,0.362674594,0.362279296,
New Caledonia,NCL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.655014396,,-0.683503091,,-0.765444338,,-0.646826029,-0.522455037,-0.649457633,-0.721390843,-0.601572275,-0.613011897,-0.680911064,-0.491859823,-0.499165297,-0.407697648,-0.663967431,-0.666100204,-0.650558889,-0.577400088,-0.67207396,-0.689842284,-0.588809729,-0.541376114,-0.55643189,-0.404807776,
Nigeria,NGA,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.289722919,,-1.189121246,,-1.160920024,,-1.495899796,-1.512510061,-1.439663053,-1.35421598,-1.075395942,-1.06105268,-1.038304806,-1.156107783,-1.158836246,-1.17883873,-1.138828754,-1.120073915,-1.055568933,-0.967466533,-1.026061773,-0.874379098,-0.903242588,-0.922569573,-0.82598722,-0.855664015,
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.515926838,,-0.605091035,,-0.862790763,,-0.677636325,-0.56024915,-0.788531184,-0.614661515,-0.752042234,-0.788387358,-0.808183551,-0.786913633,-0.837366939,-0.725575924,-0.733911514,-0.674381673,-0.714282215,-0.743785203,-0.644824803,-0.646767437,-1.066162586,-1.186471462,-1.184166193,-1.355992436,
Netherlands,NLD,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.695256948,,1.742527723,,1.74453032,,1.707259417,1.709473133,1.738020301,1.752622843,1.769746184,1.769875288,1.74962914,1.807020068,1.811732054,1.812573433,1.852681756,1.825339913,1.973513007,1.936329961,1.876885533,1.790003061,1.777302384,1.769281983,1.748748064,1.739347577,
Norway,NOR,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.923315287,,1.949824214,,1.830875516,,1.848752975,1.881104231,1.9619627,1.912481785,1.965772152,1.928292036,1.95778656,1.873499155,1.88987577,1.864178061,1.951031089,1.970936894,2.024377823,2.004235983,2.025863886,2.013377428,1.955711484,1.976261616,1.972491264,1.949851394,
Nepal,NPL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006175261,,0.009221238,,-0.210961655,,-0.517511368,-0.61063081,-0.753035843,-0.825216174,-0.621390879,-0.588803828,-0.669306338,-0.867817461,-0.959066808,-0.89161092,-0.737359285,-0.718928397,-0.649084508,-0.681917131,-0.800943196,-0.678639472,-0.475378603,-0.536536455,-0.488593698,-0.466634363,
Nauru,NRU,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809140563,,0.876508176,,0.839712262,,0.833945811,0.83328414,0.826330423,0.776517034,0.984307051,0.502608538,0.365038484,0.473168194,0.458726168,0.555818677,0.726925969,0.617867887,-1.005572319,-1.086264968,-0.776702881,-0.730496228,-0.693394721,-0.765545428,-0.747854829,-0.777099788,
New Zealand,NZL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.858393788,,1.850499153,,1.795413971,,1.791151166,1.848329544,1.848830819,1.846398473,1.794790864,1.826816559,1.850659728,1.922674894,1.861887574,1.89464736,1.883210063,1.870151043,2.004160881,1.99450326,1.944261789,1.916123152,1.866622925,1.876332879,1.873399258,1.818318009,
OECD members,OED,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550159752,,0.4239721,,0.537889302,,0.450584829,0.466124862,0.51106745,0.306262553,0.286412954,0.401494563,0.586111426,0.549425185,0.53682369,0.461840659,0.518843412,0.486907274,0.485294878,0.37357989,0.402702987,0.428314507,0.459107876,0.54928875,0.615264595,0.405818224,
Other small states,OSS,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625289619,,-0.793338299,,-1.000389218,,-0.931637406,-0.920624614,-0.994449377,-0.890321434,-0.857247531,-0.887544632,-0.972613692,-0.838977218,-0.737805545,-0.906628191,-0.883420169,-0.855993092,-0.750930011,-0.759480298,-0.802612841,-0.71900171,-0.666854441,-0.671738863,-0.693787277,-0.63702172,
Panama,PAN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166979954,,-0.130363435,,-0.187658608,,-0.08833684,-0.140504897,-0.107689194,-0.101316899,-0.155252963,-0.174098477,-0.203979909,-0.097268507,-0.080293067,0.025878649,-0.222083896,-0.253400028,-0.064788446,-0.120523445,0.052947748,0.027954057,-0.139169291,-0.172175571,-0.266600341,-0.247416601,
Peru,PER,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.696724594,,-0.738637686,,-0.718046725,,-0.557922065,-0.588656902,-0.545422077,-0.700787902,-0.704654872,-0.751626134,-0.730335593,-0.624266803,-0.566099524,-0.580825686,-0.581970215,-0.574129939,-0.522220552,-0.479866028,-0.48007673,-0.506628633,-0.550071418,-0.502912223,-0.379240245,-0.51561743,
Philippines,PHL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074511446,,0.027259612,,-0.388529211,,-0.386543155,-0.550385237,-0.628952265,-0.333545029,-0.406893373,-0.463091701,-0.55022186,-0.574997306,-0.553793609,-0.50638926,-0.522410274,-0.468730181,-0.369280577,-0.397609949,-0.414423525,-0.482937932,-0.5473032,-0.552665591,-0.625838637,-0.641974866,
Palau,PLW,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809140563,,0.876508176,,0.839712262,,0.833945811,0.83328414,0.826330423,0.776517034,0.984307051,0.87686491,0.771132886,0.805255592,0.74797523,0.887741566,0.898058653,0.897257924,0.275646389,0.241654158,0.319177091,0.279734701,0.301245809,0.309936017,-0.187905729,-0.161713928,
Papua New Guinea,PNG,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.616937637,,-0.518381953,,-0.758837521,,-0.747169495,-0.945253909,-0.762719393,-1.01297164,-0.834696293,-0.861481845,-0.916235209,-0.912058353,-0.93251121,-0.810600579,-0.832595944,-0.942069948,-0.774425447,-0.844609261,-0.761734009,-0.808829367,-0.747538388,-0.789312482,-0.698419213,-0.740271628,
Poland,POL,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767495036,,0.798767924,,0.633313119,,0.670436203,0.510291219,0.416306943,0.470091373,0.382761627,0.40907228,0.550622165,0.645846784,0.712359011,0.794908702,0.817868531,0.839548349,0.871664524,0.827783585,0.615949392,0.422392815,0.399455518,0.412422895,0.529685378,0.444528878,
Pre-demographic dividend,PRE,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96063441,,0.957083583,,0.970597625,,0.948852479,0.703260601,0.788976133,0.585461497,0.51868993,0.575748801,0.53743279,0.761055648,0.760903239,0.726528645,0.793113589,0.667774379,0.766151249,0.743447602,0.653357029,0.617949426,0.580752432,0.582143188,0.627198517,0.600995958,
"Korea, Dem. People's Rep.",PRK,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.154060125,,-1.153196096,,-1.066339135,,-1.315216064,-1.167234182,-1.275382996,-1.141587377,-1.393410683,-1.260287404,-1.235351801,-1.344023705,-1.382789493,-1.385836244,-1.354029894,-1.382066011,-1.619468331,-1.64396584,-1.668085933,-1.715506077,-1.634487629,-1.65111959,-1.600419402,-1.626438856,
Portugal,PRT,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.286294818,,1.242640018,,1.200192928,,1.307514071,1.276252508,1.233051419,1.224315524,0.97526747,1.003112078,1.011244416,1.058413267,1.025784135,0.996393919,1.036111951,1.038563251,1.119520068,1.126800776,1.067449689,1.129573941,1.135092974,1.131764054,1.177211642,1.133409142,
Paraguay,PRY,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.663562596,,-0.834110796,,-0.989421189,,-1.123306632,-1.052339792,-0.981866181,-0.963428319,-0.971096039,-0.964514315,-0.910835207,-0.857977033,-0.830411494,-0.800011337,-0.81082052,-0.766909003,-0.604193926,-0.625590086,-0.676253736,-0.653330326,-0.586157024,-0.552163303,-0.41182974,-0.557476759,
